Language,subj,age,age_scaled,task,prompt,spanish,num_responses,response,correct,correct_either,wrong_adjacent,wrong_euc_dist
Spanish,sp_5,8,-0.46540540540540576,Comprehension,Verde,Verde,1,274,0,0,0,74.88113647641842
Spanish,sp_5,8,-0.46540540540540576,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,234,Verde,1,Panshin,0,0,,
Spanish,sp_5,8,-0.46540540540540576,Production,245,Rojo,1,Joshin,0,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,266,Marron,1,,0,0,,
Spanish,sp_5,8,-0.46540540540540576,Production,274,Blanco,1,Joxo,0,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,291,Azul,1,,0,0,,
Spanish,sp_5,8,-0.46540540540540576,Production,297,Amarillo,1,Panshin,0,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,312,Negro,1,Wiso,0,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,325,Morado,1,Violeta,1,1,,
Spanish,sp_5,8,-0.46540540540540576,Production,46,Gris,1,,0,0,,
Spanish,sp_5,8,-0.46540540540540576,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Blanco,Blanco,1,312,0,0,0,70.54001772044006
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Gris,Gris,1,266,0,0,1,57.67650214775511
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Marron,Marron,1,46,0,0,1,57.67650214775511
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Comprehension,Verde,Verde,1,245,0,0,0,113.85965396047891
Spanish,sp_6,7.5,-0.9654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,234,Verde,1,Yankon,0,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,245,Rojo,1,Joshin,0,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,266,Marron,1,,0,0,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,274,Blanco,1,Joxo,0,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,291,Azul,1,,0,0,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,297,Amarillo,1,Amarillo,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,312,Negro,1,Wiso,0,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,325,Morado,1,Violeta,1,1,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,46,Gris,1,,0,0,,
Spanish,sp_6,7.5,-0.9654054054054058,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Celeste,Celeste,1,325,0,0,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Gris,Gris,1,291,0,0,0,48.65279642528269
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Morado,Morado,1,46,0,0,0,52.86956118599813
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,121,Naranja,1,Rojo,0,0,1,26.93551187558908
Spanish,sp_7,9.2,0.7345945945945935,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,245,Rojo,1,Rojo,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,274,Blanco,1,Blanco,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,291,Azul,1,Azul,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,297,Amarillo,1,Amarillo,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,312,Negro,1,Negro,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,325,Morado,1,Violeta,1,1,,
Spanish,sp_7,9.2,0.7345945945945935,Production,46,Gris,1,Azul,0,0,0,48.65279642528269
Spanish,sp_7,9.2,0.7345945945945935,Production,65,Rosa,1,Rosa,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Blanco,Blanco,1,274,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Morado,Morado,1,325,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Rojo,Rojo,1,245,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,121,Naranja,2,"Rosa, Joshin",0,0,1,57.18996940023661
Spanish,sp_8,11.6,3.134594594594594,Production,234,Verde,2,"Yankon, Verde",0.5,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,245,Rojo,2,"Joshin, Rojo",0.5,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,266,Marron,2,"Rosa, Joshin",0,0,0,53.72720912163594
Spanish,sp_8,11.6,3.134594594594594,Production,274,Blanco,1,Joxo,0,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,291,Azul,2,"Yankon, Azul",0.5,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_8,11.6,3.134594594594594,Production,325,Morado,2,"Violeta, Yankon",0.5,0.5,,
Spanish,sp_8,11.6,3.134594594594594,Production,46,Gris,1,,0,0,,
Spanish,sp_8,11.6,3.134594594594594,Production,65,Rosa,1,,0,0,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Amarillo,Amarillo,1,297,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Blanco,Blanco,1,325,0,0,0,77.47574975435863
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Celeste,Celeste,1,291,0,0,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Gris,Gris,1,46,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Marron,Marron,1,266,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Morado,Morado,1,266,0,0,0,71.70394549813838
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Naranja,Naranja,1,121,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Negro,Negro,1,312,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Rojo,Rojo,1,274,0,0,0,85.85165694382374
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Rosa,Rosa,1,65,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Comprehension,Verde,Verde,1,234,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,121,Naranja,1,Naranja,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,234,Verde,1,Verde,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,245,Rojo,1,Joshin,0,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,266,Marron,1,Marron,1,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,274,Blanco,1,Joxo,0,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,291,Azul,2,"Nai, Azul",0.5,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,297,Amarillo,2,"Panshin, Amarillo",0.5,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,312,Negro,2,"Wiso, Negro",0.5,1,,
Spanish,sp_9,7,-1.4654054054054058,Production,325,Morado,3,"Poa, Azul, Morado",0.3333333333333333,0.6666666666666666,1,49.45158137006339
Spanish,sp_9,7,-1.4654054054054058,Production,46,Gris,1,,0,0,,
Spanish,sp_9,7,-1.4654054054054058,Production,65,Rosa,1,Rosa,1,1,,
